,,,,,,,,,,,ORDEN,SERVICIO
,,,,,,,,,,,,
ORIGEN,LINEA,DESTINO,TIPO/NEGOCIACION,DIAS LIBRES,VIGENCIA DESDE ,VIGENCIA HASTA,AGENTE,CONTRATO,TT,MONEDA,FLETE MARITIMO CARGA SUELTA,
ESTAMBUL,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,55-55,DOLAR,$ 80.00,
ESTAMBUL,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,55-55,DOLAR,$ 104.00,
ESTAMBUL,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,55-55,DOLAR,$ 75.00,
ESTAMBUL,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,55-55,DOLAR,$ 75.00,
ESTOCOLMO,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,41-41,EUROS,€ 0.00,
ESTOCOLMO,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,58-58,EUROS,€ 154.00,
FOSHAN,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,45-45,DOLAR,$ 23.00,
FOSHAN,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,21/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,45-45,DOLAR,$ 21.00,
FOSHAN,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/12/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,42-42,DOLAR,$ 80.00,
FOSHAN,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,14/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,45-45,DOLAR,$ 20.00,
FOSHAN,INCA LINES DEL ECUADOR INCALINES S.A.,GUAYAQUIL,AGENTE COLOADER,0,15/12/2025,21/01/2026,INCA LINES DEL ECUADOR INCALINES S.A.                                                               ,,40-40,DOLAR,$ 23.00,
FOSHAN,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 19.00,
FOSHAN,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,08/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,42-42,DOLAR,$ 20.00,
FREMANTLE,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,60-60,DOLAR,$ 210.00,
FREMANTLE,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 72.00,
FREMANTLE,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,08/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,56-56,DOLAR,$ 82.00,
FUZHOU,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,45-45,DOLAR,$ 33.00,
FUZHOU,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,21/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,45-45,DOLAR,$ 31.00,
FUZHOU,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/12/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,42-42,DOLAR,$ 41.00,
FUZHOU,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/12/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,43-43,DOLAR,$ 100.00,
FUZHOU,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,14/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,45-45,DOLAR,$ 20.00,
FUZHOU,INCA LINES DEL ECUADOR INCALINES S.A.,GUAYAQUIL,AGENTE COLOADER,0,15/12/2025,21/01/2026,INCA LINES DEL ECUADOR INCALINES S.A.                                                               ,,43-43,DOLAR,$ 38.00,
FUZHOU,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 27.00,
FUZHOU,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,08/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,45-45,DOLAR,$ 35.00,
GDANSK,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,45-45,EUROS,€ 90.00,
GDYNIA,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,44-44,EUROS,€ 0.00,
GDYNIA,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,49-49,EUROS,€ 126.00,
GDYNIA,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,33-33,EUROS,€ 95.00,
GEMLIK,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,45-45,DOLAR,$ 70.00,
GEMLIK,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,45-45,DOLAR,$ 129.00,
GENOVA,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,36,EUROS,€ 45.00,
GENOVA,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,07/01/2026,31/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,36,EUROS,€ 50.00,
GENOVA,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,POSORJA,AGENTE COLOADER,0,01/01/2026,31/01/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,29-29,EUROS,€ 40.00,
GENOVA,INCA LINES DEL ECUADOR INCALINES S.A.,GUAYAQUIL,AGENTE COLOADER,0,15/12/2025,21/01/2026,INCA LINES DEL ECUADOR INCALINES S.A.                                                               ,,37,EUROS,€ 45.00,
GENOVA,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,30,EUROS,€ 45.00,
GENOVA,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,29-29,EUROS,€ 50.00,
GOTEMBURGO,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,40-40,EUROS,€ 80.00,
GOTEMBURGO,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,39-39,EUROS,€ 0.00,
GOTEMBURGO,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,58-58,EUROS,€ 140.00,
GUANGZHOU,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,40-40,DOLAR,$ 13.00,
GUANGZHOU,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,21/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,40-40,DOLAR,$ 11.00,
GUANGZHOU,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/12/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,42-42,DOLAR,$ 11.00,
GUANGZHOU,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,14/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,45-45,DOLAR,$ 8.00,
GUANGZHOU,INCA LINES DEL ECUADOR INCALINES S.A.,GUAYAQUIL,AGENTE COLOADER,0,15/12/2025,21/01/2026,INCA LINES DEL ECUADOR INCALINES S.A.                                                               ,,40-40,DOLAR,$ 23.00,
GUANGZHOU,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 10.00,
GUANGZHOU,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,08/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,42-42,DOLAR,$ 8.00,
GUATEMALA,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,25-25,DOLAR,$ 300.00,
GUATEMALA,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,31-31,DOLAR,$ 150.00,
HAIFA,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,60-60,DOLAR,$ 150.00,
HAIFA,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,44-44,DOLAR,$ 98.00,
HAIFA,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,55-55,DOLAR,$ 101.00,
HAIPHONG,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,54-54,DOLAR,$ 23.00,
HAIPHONG,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,21/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,54-54,DOLAR,$ 21.00,
HAIPHONG,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/12/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,48-48,DOLAR,$ 130.00,
HAIPHONG,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,14/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,50-50,DOLAR,$ 40.00,
HAIPHONG,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 24.00,
HAIPHONG,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,08/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,44-44,DOLAR,$ 40.00,
HAKATA,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,51-51,DOLAR,$ 33.00,
HAKATA,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,21/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,51-51,DOLAR,$ 31.00,
HAKATA,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 44.00,
HAMBURGO,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,35,EUROS,€ 55.00,
HAMBURGO,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,31/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,35,EUROS,€ 55.00,
HAMBURGO,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,POSORJA,AGENTE COLOADER,0,01/01/2026,31/01/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,32-32,EUROS,€ 40.00,
HAMBURGO,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,30-30,EUROS,€ 55.00,
HAMBURGO,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,27-27,EUROS,€ 45.00,
HAMBURGO,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,29-29,EUROS,€ 50.00,
HEFEI,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/12/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,41-41,DOLAR,$ 41.00,
HELSINKI,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,40-40,EUROS,€ 110.00,
HELSINKI,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,44-44,EUROS,€ 0.00,
HELSINKI,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,61-61,EUROS,€ 140.00,
HELSINKI,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,43-43,EUROS,€ 75.00,
HOCHIMINH,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,56-56,DOLAR,$ 23.00,
HOCHIMINH,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,21/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,56-56,DOLAR,$ 21.00,
HOCHIMINH,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/12/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,47-47,DOLAR,$ 130.00,
HOCHIMINH,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,14/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,50-50,DOLAR,$ 40.00,
HOCHIMINH,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 24.00,
HOCHIMINH,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,08/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,49-49,DOLAR,$ 38.00,
HONG KONG,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,37,DOLAR,$ 8.00,
HONG KONG,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,21/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,37,DOLAR,$ 6.00,
HONG KONG,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/12/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,41-41,DOLAR,$ 45.00,
HONG KONG,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,14/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,35,DOLAR,$ 8.00,
HONG KONG,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,32-36,DOLAR,$ 7.00,
HONG KONG,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,08/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,35-38,DOLAR,$ 5.00,
HOUSTON,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,18-18,DOLAR,$ 180.00,
HOUSTON,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,20-20,DOLAR,$ 150.00,
HOUSTON,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,15-15,DOLAR,$ 184.00,
HOUSTON,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,21-21,DOLAR,$ 155.00,
HUADU,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 22.00,
HUANGPU,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,45-45,DOLAR,$ 18.00,
HUANGPU,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,21/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,45-45,DOLAR,$ 16.00,
HUANGPU,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,14/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,45-45,DOLAR,$ 10.00,
HUANGPU,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 14.00,
INCHON,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 40.00,
INDIANAPOLIS,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,30-30,DOLAR,$ 0.00,
INDIANAPOLIS,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,22-22,DOLAR,$ 221.00,
ITAJAI,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,25-25,DOLAR,$ 55.00,
ITAJAI,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,29-29,DOLAR,$ 65.00,
ITAJAI,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,30-30,DOLAR,$ 50.00,
IZMIR,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,45-45,DOLAR,$ 70.00,
IZMIR,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,49-49,DOLAR,$ 103.00,
IZMIR,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,55-55,EUROS,€ 82.00,
JAKARTA,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,56-56,DOLAR,$ 23.00,
JAKARTA,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,21/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,56-56,DOLAR,$ 21.00,
JAKARTA,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/12/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,52-52,DOLAR,$ 135.00,
JAKARTA,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,14/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,55-55,DOLAR,$ 35.00,
JAKARTA,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 22.00,
JAKARTA,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,08/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,46-46,DOLAR,$ 32.00,
JEBEL ALI,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,81-81,DOLAR,$ 133.00,
