,,,,,,,,,,,ORDEN,SERVICIO,,,
,,,,,,,,,,,5,,4,3,2
ORIGEN,LINEA,DESTINO,TIPO/NEGOCIACION,DIAS LIBRES,VIGENCIA DESDE ,VIGENCIA HASTA,AGENTE,CONTRATO,TT,MONEDA,20 GP,,40 GP,40 HC,40 NOR
PENANG,COSCO SHIPPING LINES CO. LTD.,POSORJA,DIRECTA,16,05/01/2026,14/01/2026,                                                                                                    ,00074058,69-73,DOLAR,"$ 1,500.00",,"$ 1,600.00","$ 1,600.00",
PENANG,EVERGREEN LINE,GUAYAQUIL,AGENTE PROPIO,21,06/01/2026,09/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,G260086,48-51,DOLAR,"$ 1,400.00",,"$ 1,600.00","$ 1,600.00",
PENANG,EVERGREEN LINE,GUAYAQUIL,AGENTE PROPIO,21,10/01/2026,17/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,G260086,48-51,DOLAR,"$ 1,100.00",,"$ 1,300.00","$ 1,300.00",
PENANG,EVERGREEN LINE,GUAYAQUIL,DIRECTA,21,01/01/2026,14/01/2026,                                                                                                    ,SOLO REGISTRAN CON EMBARQUE EN COORDINACION,51-52,DOLAR,"$ 1,550.00",,"$ 1,700.00","$ 1,700.00",
PENANG,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,AGENTE PROPIO,15,01/01/2026,07/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,HKGN03275A,57-63,DOLAR,"$ 1,490.00",,"$ 2,190.00","$ 2,190.00",
PENANG,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,AGENTE PROPIO,15,08/01/2026,14/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,HKGN03275A,57-63,DOLAR,"$ 1,290.00",,"$ 1,890.00","$ 1,890.00",
PENANG,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,DIRECTA,15,01/01/2026,14/01/2026,                                                                                                    ,GYE00176,58-62,DOLAR,"$ 1,475.00",,"$ 2,175.00","$ 2,175.00",
PENANG,Wan Hai Lines Ltd.,GUAYAQUIL,DIRECTA,18,01/01/2026,15/01/2026,                                                                                                    ,ECUIO01 14662821,51-53,DOLAR,"$ 1,610.00",,"$ 1,710.00","$ 1,710.00",
PENANG,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,05/01/2026,07/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,7110442322,29-33,DOLAR,"$ 1,240.00",,"$ 1,440.00","$ 1,440.00",
PENANG,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,08/01/2026,09/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,7110442322,29-33,DOLAR,"$ 1,215.00",,"$ 1,415.00","$ 1,415.00",
PENANG,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,10/01/2026,14/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,7110442322,29-33,DOLAR,"$ 1,165.00",,"$ 1,315.00","$ 1,315.00",
PENANG,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,05/01/2026,08/01/2026,RS LOGISTICS LIMITED                                                                                ,RSLOG,47-47,DOLAR,"$ 1,240.00",,"$ 1,440.00","$ 1,440.00",
PENANG,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,15/01/2026,18/01/2026,RS LOGISTICS LIMITED                                                                                ,RSLOG,47-47,DOLAR,"$ 1,065.00",,"$ 1,215.00","$ 1,215.00",
PHILADELPHIA,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,DIRECTA,10,01/01/2026,31/03/2026,                                                                                                    ,GAVA - 00074058,12-12,DOLAR,,,,,$ 600.00
PHILADELPHIA,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,DIRECTA,10,01/01/2026,31/03/2026,                                                                                                    ,GAVA - 00074058,12-12,DOLAR,$ 990.00,,"$ 1,270.00","$ 1,270.00",
PHILADELPHIA,Maersk A/S trading as Sealand Americas.,POSORJA,AGENTE PROPIO,21,01/01/2026,17/01/2026,GAVA USA INC                                                                                        ,GAVA,18-18,DOLAR,"$ 1,400.00",,"$ 1,600.00","$ 1,600.00",$ 877.00
PHILADELPHIA,Maersk A/S trading as Sealand Americas.,POSORJA,AGENTE PROPIO,21,18/01/2026,31/01/2026,GAVA USA INC                                                                                        ,GAVA,18-18,DOLAR,"$ 1,400.00",,"$ 1,600.00","$ 1,600.00",$ 877.00
PHILADELPHIA,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,DIRECTA,8,01/01/2026,31/03/2026,                                                                                                    ,CASO A CASO,15-15,DOLAR,"$ 1,280.00",,"$ 1,745.00","$ 1,745.00",
PHILADELPHIA,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,DIRECTA,8,01/01/2026,31/03/2026,                                                                                                    ,CASO A CASO,15-15,DOLAR,,,,,"$ 1,245.00"
PIPAVAV,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,DIRECTA,16,01/01/2026,07/01/2026,                                                                                                    ,00074058,59-61,DOLAR,"$ 1,900.00",,"$ 1,900.00","$ 1,900.00",
PIPAVAV,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,DIRECTA,16,05/01/2026,14/01/2026,                                                                                                    ,00074058,59-61,DOLAR,"$ 1,800.00",,"$ 1,800.00","$ 1,800.00",
PIPAVAV,COSCO SHIPPING LINES CO. LTD.,POSORJA,DIRECTA,16,01/01/2026,07/01/2026,                                                                                                    ,00074058,80-90,DOLAR,"$ 1,900.00",,"$ 1,900.00","$ 1,900.00",
PIPAVAV,COSCO SHIPPING LINES CO. LTD.,POSORJA,DIRECTA,16,05/01/2026,14/01/2026,                                                                                                    ,00074058,80-90,DOLAR,"$ 1,800.00",,"$ 1,800.00","$ 1,800.00",
PIPAVAV,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,DIRECTA,15,01/01/2026,14/01/2026,                                                                                                    ,GYE00176,80-82,DOLAR,"$ 1,500.00",,"$ 1,700.00","$ 1,700.00",
PORT KELANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,DIRECTA,16,01/01/2026,07/01/2026,                                                                                                    ,00074058,47-53,DOLAR,"$ 1,800.00",,"$ 1,900.00","$ 1,900.00",
PORT KELANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,DIRECTA,16,05/01/2026,14/01/2026,                                                                                                    ,00074058,47-53,DOLAR,"$ 1,500.00",,"$ 1,600.00","$ 1,600.00",
PORT KELANG,COSCO SHIPPING LINES CO. LTD.,POSORJA,DIRECTA,16,01/01/2026,07/01/2026,                                                                                                    ,00074058,69-73,DOLAR,"$ 1,800.00",,"$ 1,900.00","$ 1,900.00",
PORT KELANG,COSCO SHIPPING LINES CO. LTD.,POSORJA,DIRECTA,16,05/01/2026,14/01/2026,                                                                                                    ,00074058,69-73,DOLAR,"$ 1,500.00",,"$ 1,600.00","$ 1,600.00",
PORT KELANG,EVERGREEN LINE,GUAYAQUIL,AGENTE PROPIO,21,06/01/2026,09/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,G260086,51-51,DOLAR,"$ 1,400.00",,"$ 1,600.00","$ 1,600.00",
PORT KELANG,EVERGREEN LINE,GUAYAQUIL,AGENTE PROPIO,21,10/01/2026,17/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,G260086,51-51,DOLAR,"$ 1,100.00",,"$ 1,300.00","$ 1,300.00",
PORT KELANG,EVERGREEN LINE,GUAYAQUIL,DIRECTA,21,01/01/2026,14/01/2026,                                                                                                    ,SOLO REGISTRAN CON EMBARQUE EN COORDINACION,50-52,DOLAR,"$ 1,550.00",,"$ 1,700.00","$ 1,700.00",
PORT KELANG,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,AGENTE PROPIO,15,01/01/2026,07/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,HKGN03275A,65-65,DOLAR,"$ 1,465.00",,"$ 1,915.00","$ 1,915.00",
PORT KELANG,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,AGENTE PROPIO,15,08/01/2026,14/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,HKGN03275A,65-65,DOLAR,"$ 1,265.00",,"$ 1,615.00","$ 1,615.00",
PORT KELANG,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,DIRECTA,14,01/01/2026,07/01/2026,                                                                                                    ,GYE00176,52-55,DOLAR,,,,,"$ 1,165.00"
PORT KELANG,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,DIRECTA,14,08/01/2026,14/01/2026,                                                                                                    ,GYE00176,52-55,DOLAR,,,,,"$ 1,065.00"
PORT KELANG,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,DIRECTA,15,01/01/2026,14/01/2026,                                                                                                    ,GYE00176,58-62,DOLAR,"$ 1,450.00",,"$ 1,900.00","$ 1,900.00",
PORT KELANG,Wan Hai Lines Ltd.,GUAYAQUIL,DIRECTA,18,01/01/2026,15/01/2026,                                                                                                    ,ECUIO01 14662822,51-53,DOLAR,"$ 1,610.00",,"$ 1,710.00","$ 1,710.00",
PORT KELANG,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,05/01/2026,07/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,7110442322,29-33,DOLAR,"$ 1,190.00",,"$ 1,340.00","$ 1,340.00",
PORT KELANG,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,08/01/2026,09/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,7110442322,29-33,DOLAR,"$ 1,165.00",,"$ 1,315.00","$ 1,315.00",
PORT KELANG,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,10/01/2026,14/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,7110442322,29-33,DOLAR,"$ 1,115.00",,"$ 1,215.00","$ 1,215.00",
PORT KELANG,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,05/01/2026,08/01/2026,RS LOGISTICS LIMITED                                                                                ,RSLOG,54-54,DOLAR,"$ 1,190.00",,"$ 1,340.00","$ 1,340.00",
PORT KELANG,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,15/01/2026,18/01/2026,RS LOGISTICS LIMITED                                                                                ,RSLOG,54-54,DOLAR,"$ 1,015.00",,"$ 1,115.00","$ 1,115.00",
PORT OF MONGLA,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,DIRECTA,15,01/01/2026,14/01/2026,                                                                                                    ,GYE00176,79-82,DOLAR,"$ 2,000.00",,"$ 2,300.00","$ 2,300.00",
PT EVERGLADES,CMA-CGM,GUAYAQUIL,AGENTE PROPIO,14,01/01/2026,31/01/2026,"Interworld Freight, Inc.                                                                            ",AGENTE INTERWORLD,18-18,DOLAR,"$ 1,100.00",,"$ 1,400.00","$ 1,400.00",$ 650.00
PT EVERGLADES,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,17,01/01/2026,31/01/2026,"Interworld Freight, Inc.                                                                            ",AGENTE INTERWORLD,18-18,DOLAR,$ 880.00,,"$ 1,080.00","$ 1,080.00",
PT EVERGLADES,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,DIRECTA,10,01/01/2026,31/03/2026,                                                                                                    ,GAVA - 00074058,12-12,DOLAR,,,,,$ 600.00
PT EVERGLADES,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,DIRECTA,10,01/01/2026,31/03/2026,                                                                                                    ,GAVA - 00074058,12-12,DOLAR,$ 990.00,,"$ 1,270.00","$ 1,270.00",
PT EVERGLADES,Hapag Lloyd,POSORJA,AGENTE PROPIO,12,01/01/2026,31/01/2026,"Interworld Freight, Inc.                                                                            ",AGENTE INTERWORLD,19-19,DOLAR,"$ 1,170.00",,"$ 1,480.00","$ 1,480.00",
PT EVERGLADES,KING OCEAN SERVICES LTD,GUAYAQUIL,AGENTE PROPIO,15,01/01/2026,31/01/2026,GAVA USA INC                                                                                        ,KING OCEAN - GAVA,13-15,DOLAR,,,,,"$ 2,890.00"
PT EVERGLADES,KING OCEAN SERVICES LTD,GUAYAQUIL,DIRECTA,15,18/01/2026,31/01/2026,                                                                                                    ,KING OCEAN - GAVA,13-15,DOLAR,,,,,"$ 2,940.00"
PT EVERGLADES,KING OCEAN SERVICES LTD,GUAYAQUIL,DIRECTA,21,18/01/2026,31/01/2026,                                                                                                    ,KING OCEAN - GAVA,13-15,DOLAR,"$ 2,165.00",,"$ 3,140.00","$ 3,140.00",
PT EVERGLADES,KING OCEAN SERVICES LTD,GUAYAQUIL,AGENTE PROPIO,21,01/01/2026,17/01/2026,GAVA USA INC                                                                                        ,KING OCEAN - GAVA,13-15,DOLAR,"$ 2,140.00",,"$ 3,090.00","$ 3,090.00",
PT EVERGLADES,Maersk A/S trading as Sealand Americas.,POSORJA,AGENTE PROPIO,14,01/01/2026,31/01/2026,"Interworld Freight, Inc.                                                                            ",AGENTE INTERWORLD,17-17,DOLAR,"$ 1,100.00",,"$ 1,400.00","$ 1,400.00",
PT EVERGLADES,Maersk A/S trading as Sealand Americas.,POSORJA,AGENTE PROPIO,21,01/01/2026,17/01/2026,GAVA USA INC                                                                                        ,GAVA,17-17,DOLAR,"$ 1,100.00",,"$ 1,400.00","$ 1,400.00",$ 672.00
PT EVERGLADES,Maersk A/S trading as Sealand Americas.,POSORJA,AGENTE PROPIO,21,18/01/2026,31/01/2026,GAVA USA INC                                                                                        ,GAVA,17-17,DOLAR,"$ 1,100.00",,"$ 1,400.00","$ 1,400.00",$ 672.00
PT EVERGLADES,MEDITERRANEAN SHIPPING COMPANY,GUAYAQUIL,AGENTE PROPIO,14,01/01/2026,17/01/2026,GAVA USA INC                                                                                        ,GAVA,18-18,DOLAR,"$ 1,435.00",,"$ 1,810.00","$ 1,810.00",
PT EVERGLADES,MEDITERRANEAN SHIPPING COMPANY,GUAYAQUIL,AGENTE PROPIO,14,01/01/2026,31/01/2026,"Interworld Freight, Inc.                                                                            ",AGENTE INTERWORLD,24-24,DOLAR,"$ 1,360.00",,"$ 1,660.00","$ 1,660.00",
PT EVERGLADES,MEDITERRANEAN SHIPPING COMPANY,GUAYAQUIL,AGENTE PROPIO,14,18/01/2026,31/01/2026,GAVA USA INC                                                                                        ,GAVA,18-18,DOLAR,"$ 1,435.00",,"$ 1,810.00","$ 1,810.00",
PT EVERGLADES,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,AGENTE PROPIO,10,01/01/2026,31/01/2026,"Interworld Freight, Inc.                                                                            ",AGENTE INTERWORLD,18-18,DOLAR,,,,,$ 950.00
PT EVERGLADES,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,AGENTE PROPIO,14,01/01/2026,31/01/2026,"Interworld Freight, Inc.                                                                            ",AGENTE INTERWORLD,18-18,DOLAR,"$ 1,150.00",,"$ 1,450.00","$ 1,450.00",
PT EVERGLADES,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,DIRECTA,8,01/01/2026,31/03/2026,                                                                                                    ,CASO A CASO,18-18,DOLAR,"$ 1,280.00",,"$ 1,745.00","$ 1,745.00",
PT EVERGLADES,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,DIRECTA,8,01/01/2026,31/03/2026,                                                                                                    ,CASO A CASO,18-18,DOLAR,,,,,"$ 1,245.00"
PUERTO BARRIOS,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,DIRECTA,14,01/01/2026,31/01/2026,                                                                                                    ,GYE00058,17-19,DOLAR,"$ 1,076.00",,"$ 1,337.00","$ 1,337.00",
PUERTO CORTES,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,DIRECTA,14,01/01/2026,31/01/2026,                                                                                                    ,GYE00058,17-19,DOLAR,$ 761.00,,"$ 1,122.00","$ 1,122.00",
PUERTO MOIN,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,DIRECTA,14,01/01/2026,31/01/2026,                                                                                                    ,GYE00058,21-25,DOLAR,$ 511.00,,$ 822.00,$ 822.00,
PUERTO QUETZAL,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,DIRECTA,16,01/01/2026,31/01/2026,                                                                                                    ,00074058,7-9,DOLAR,$ 345.00,,$ 580.00,$ 580.00,
PUERTO QUETZAL,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,DIRECTA,15,01/01/2026,31/03/2026,                                                                                                    ,NAC CHASE GYE00058,11-12,DOLAR,$ 300.00,,$ 300.00,$ 300.00,
PUERTO QUETZAL,Pacific International Lines,GUAYAQUIL,AGENTE PROPIO,21,01/01/2026,31/01/2026,VG INTERNACIONAL S.A.                                                                               ,VG,7-9,DOLAR,$ 400.00,,$ 400.00,$ 400.00,
PUERTO SAID,CMA-CGM,GUAYAQUIL,DIRECTA,14,08/01/2026,08/01/2026,                                                                                                    ,SPOT,43,DOLAR,"$ 1,086.00",,,"$ 1,862.00",
PUERTO SAID,CMA-CGM,GUAYAQUIL,DIRECTA,14,15/01/2026,15/01/2026,                                                                                                    ,SPOT,43,DOLAR,"$ 1,086.00",,,"$ 1,862.00",
PUERTO SAID,CMA-CGM,GUAYAQUIL,DIRECTA,14,22/01/2026,22/01/2026,                                                                                                    ,SPOT,43,DOLAR,"$ 1,086.00",,,"$ 1,862.00",
PUERTO SAID,CMA-CGM,GUAYAQUIL,DIRECTA,7,08/01/2026,08/01/2026,                                                                                                    ,SPOT,43,DOLAR,"$ 1,071.00",,,"$ 1,847.00",
PUERTO SAID,CMA-CGM,GUAYAQUIL,DIRECTA,7,15/01/2026,15/01/2026,                                                                                                    ,SPOT,43,DOLAR,"$ 1,071.00",,,"$ 1,847.00",
PUERTO SAID,CMA-CGM,GUAYAQUIL,DIRECTA,7,22/01/2026,22/01/2026,                                                                                                    ,SPOT,43,DOLAR,"$ 1,071.00",,,"$ 1,847.00",
PUERTO SAID,CMA-CGM,GUAYAQUIL,DIRECTA,7,29/01/2026,29/01/2026,                                                                                                    ,SPOT,43,DOLAR,"$ 1,071.00",,,"$ 1,847.00",
PUERTO SAID,MEDITERRANEAN SHIPPING COMPANY,GUAYAQUIL,AGENTE PROPIO,14,01/01/2026,31/01/2026,AM Cargo for World Transportation                                                                   ,AM CARGO,35-45,DOLAR,$ 960.00,,"$ 1,515.00","$ 1,515.00",
QINGDAO,CMA-CGM,GUAYAQUIL,AGENTE PROPIO,21,15/01/2026,31/01/2026,"Everest International Logistics Co.,Ltd                                                             ",EVEREST,32-38,DOLAR,"$ 1,094.00",,"$ 1,144.00","$ 1,144.00",
QINGDAO,CMA-CGM,POSORJA,AGENTE PROPIO,14,01/01/2026,07/01/2026,"RAINBOW LOGISTICS CO.,LTD                                                                           ",RAINBOW,32-34,DOLAR,,,,,$ 930.00
QINGDAO,CMA-CGM,POSORJA,AGENTE PROPIO,14,01/01/2026,11/01/2026,"APS EXPRESS CO., LTD                                                                                ",APS,39-45,DOLAR,,,,,"$ 1,044.00"
QINGDAO,CMA-CGM,POSORJA,AGENTE PROPIO,14,09/01/2026,18/01/2026,"WORLD FAMILY LOGISTICS CO.,LIMITED                                                                  ",WORLD FAMILY,30-39,DOLAR,,,,,$ 600.00
QINGDAO,CMA-CGM,POSORJA,AGENTE PROPIO,14,11/01/2026,21/01/2026,"APS EXPRESS CO., LTD                                                                                ",APS,36-45,DOLAR,,,,,$ 650.00
QINGDAO,CMA-CGM,POSORJA,AGENTE PROPIO,21,22/12/2025,14/01/2026,"Everest International Logistics Co.,Ltd                                                             ",EVEREST,48-48,DOLAR,"$ 1,044.00",,"$ 1,144.00","$ 1,144.00",
QINGDAO,CMA-CGM,POSORJA,AGENTE PROPIO,21,01/01/2026,07/01/2026,"RAINBOW LOGISTICS CO.,LTD                                                                           ",RAINBOW,32-34,DOLAR,"$ 1,130.00",,"$ 1,330.00","$ 1,330.00",
QINGDAO,CMA-CGM,POSORJA,AGENTE PROPIO,21,01/01/2026,11/01/2026,"APS EXPRESS CO., LTD                                                                                ",APS,39-45,DOLAR,"$ 1,094.00",,"$ 1,144.00","$ 1,144.00",
QINGDAO,CMA-CGM,POSORJA,AGENTE PROPIO,21,07/01/2026,18/01/2026,REACH LOGISTICS CO LTD                                                                              ,STAR TRANS,35-55,DOLAR,$ 894.00,,$ 944.00,$ 944.00,
QINGDAO,CMA-CGM,POSORJA,AGENTE PROPIO,21,09/01/2026,18/01/2026,"WORLD FAMILY LOGISTICS CO.,LIMITED                                                                  ",WORLD FAMILY,30-39,DOLAR,$ 750.00,,$ 850.00,$ 850.00,
QINGDAO,CMA-CGM,POSORJA,AGENTE PROPIO,21,11/01/2026,21/01/2026,"APS EXPRESS CO., LTD                                                                                ",APS,36-45,DOLAR,$ 850.00,,$ 900.00,$ 900.00,
QINGDAO,CMA-CGM,POSORJA,AGENTE PROPIO,21,14/01/2026,21/01/2026,"HYDE (GUANGZHOU) INTERNATIONAL LOGISTICS GROUP CO.,LTD                                              ",HYDE,35-40,DOLAR,$ 900.00,,"$ 1,000.00","$ 1,000.00",
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,14,11/01/2026,21/01/2026,STARMARK INTERNATIONAL LINE LTD                                                                     ,STARMARK,35-55,DOLAR,,,,,$ 950.00
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,17,11/01/2026,21/01/2026,STARMARK INTERNATIONAL LINE LTD                                                                     ,STARMARK,35-55,DOLAR,$ 900.00,,$ 950.00,$ 950.00,
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,18,08/01/2026,14/01/2026,"LONGSAIL SUPPLY CHAIN CO., LTD.                                                                     ",LONGSAIL,30-35,DOLAR,$ 850.00,,$ 900.00,$ 900.00,
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,18,15/01/2026,21/01/2026,"LONGSAIL SUPPLY CHAIN CO., LTD.                                                                     ",LONGSAIL,30-35,DOLAR,$ 880.00,,$ 930.00,$ 930.00,
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,21,07/01/2026,08/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,LAT26027,37-40,DOLAR,$ 900.00,,"$ 1,000.00","$ 1,000.00",
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,21,09/01/2026,18/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,LAT26027,37-40,DOLAR,$ 850.00,,$ 900.00,$ 900.00,
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,DIRECTA,10,07/01/2026,14/01/2026,                                                                                                    ,00074058,46-55,DOLAR,,,,,$ 910.00
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,14,01/01/2026,07/01/2026,"Logicity Co.,Ltd.                                                                                   ",LOGICITY,35-55,DOLAR,,,,,$ 950.00
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,14,01/01/2026,07/01/2026,"RAINBOW LOGISTICS CO.,LTD                                                                           ",RAINBOW,32-34,DOLAR,,,,,$ 900.00
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,14,07/01/2026,21/01/2026,"APS EXPRESS CO., LTD                                                                                ",APS,30-39,DOLAR,,,,,$ 800.00
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,14,09/01/2026,18/01/2026,"WORLD FAMILY LOGISTICS CO.,LIMITED                                                                  ",WORLD FAMILY,30-39,DOLAR,,,,,$ 700.00
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,14,12/01/2026,18/01/2026,"Logicity Co.,Ltd.                                                                                   ",LOGICITY,35-55,DOLAR,,,,,$ 800.00
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,14,14/01/2026,21/01/2026,"HYDE (GUANGZHOU) INTERNATIONAL LOGISTICS GROUP CO.,LTD                                              ",HYDE,35-40,DOLAR,,,,,$ 900.00
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,15,01/01/2026,07/01/2026,"SHANGHAI TRUST INTERNATIONAL LOGISTICS CO.,LTD.                                                     ",TRUST,30-39,DOLAR,,,,,"$ 1,000.00"
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,15,07/01/2026,18/01/2026,REACH LOGISTICS CO LTD                                                                              ,STAR TRANS,35-55,DOLAR,,,,,$ 750.00
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,15,09/01/2026,18/01/2026,"GRAND OCEAN SHIPPING CO.,LTD                                                                        ",GRAN OCEAN - FAK,35-55,DOLAR,,,,,$ 900.00
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,15,15/01/2026,21/01/2026,"SHANGHAI TRUST INTERNATIONAL LOGISTICS CO.,LTD.                                                     ",TRUST,30-39,DOLAR,,,,,$ 850.00
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,17,01/01/2026,07/01/2026,"Logicity Co.,Ltd.                                                                                   ",LOGICITY,35-55,DOLAR,"$ 1,150.00",,"$ 1,250.00","$ 1,250.00",
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,17,01/01/2026,07/01/2026,"RAINBOW LOGISTICS CO.,LTD                                                                           ",RAINBOW,32-34,DOLAR,"$ 1,000.00",,"$ 1,100.00","$ 1,100.00",
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,17,01/01/2026,07/01/2026,"SHANGHAI TRUST INTERNATIONAL LOGISTICS CO.,LTD.                                                     ",TRUST,30-39,DOLAR,"$ 1,100.00",,"$ 1,200.00","$ 1,200.00",
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,17,07/01/2026,18/01/2026,REACH LOGISTICS CO LTD                                                                              ,STAR TRANS,35-55,DOLAR,$ 800.00,,$ 850.00,$ 850.00,
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,17,07/01/2026,21/01/2026,"APS EXPRESS CO., LTD                                                                                ",APS,30-39,DOLAR,$ 850.00,,$ 900.00,$ 900.00,
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,17,09/01/2026,18/01/2026,"GRAND OCEAN SHIPPING CO.,LTD                                                                        ",GRAN OCEAN - FAK,35-55,DOLAR,$ 850.00,,$ 900.00,$ 900.00,
QINGDAO,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,17,09/01/2026,31/01/2026,"Everest International Logistics Co.,Ltd                                                             ",EVEREST,40-40,DOLAR,$ 800.00,,$ 800.00,$ 800.00,
